name,available,base_power,constant_active_power,constant_reactive_power,impedance_active_power,impedance_reactive_power,current_active_power,current_reactive_power,max_constant_active_power,max_constant_reactive_power,max_impedance_active_power,max_impedance_reactive_power,max_current_active_power,max_current_reactive_power
load_70002~WP,true,100.0,7.594000000000001,-1.397,0.0,0.0,0.0,0.0,7.594000000000001,-1.397,0.0,0.0,0.0,0.0
load_70004~WP,true,100.0,7.615999999999999,5.211,0.0,0.0,0.0,0.0,7.615999999999999,5.211,0.0,0.0,0.0,0.0
load_70008~P1,true,100.0,11.419,5.203,0.0,0.0,0.0,0.0,11.419,5.203,0.0,0.0,0.0,0.0
load_70009~YV,true,100.0,17.289,-2.04,0.0,0.0,0.0,0.0,17.289,-2.04,0.0,0.0,0.0,0.0
load_70019~WP,true,100.0,9.419,4.553,0.0,0.0,0.0,0.0,9.419,4.553,0.0,0.0,0.0,0.0
load_70023~P1,true,100.0,35.509,7.768,0.0,0.0,0.0,0.0,35.509,7.768,0.0,0.0,0.0,0.0
load_70023~P2,true,100.0,43.458,0.327,0.0,0.0,0.0,0.0,43.458,0.327,0.0,0.0,0.0,0.0
load_70024~P1,true,100.0,5.026,1.851,0.0,0.0,0.0,0.0,5.026,1.851,0.0,0.0,0.0,0.0
load_70025~P2,true,100.0,7.603999999999999,2.197,0.0,0.0,0.0,0.0,7.603999999999999,2.197,0.0,0.0,0.0,0.0
load_70025~P3,true,100.0,7.538,3.173,0.0,0.0,0.0,0.0,7.538,3.173,0.0,0.0,0.0,0.0
load_70028~TS,true,100.0,3.5699999999999994,1.11,0.0,0.0,0.0,0.0,3.5699999999999994,1.11,0.0,0.0,0.0,0.0
load_70029~P1,true,100.0,3.054,-1.273,0.0,0.0,0.0,0.0,3.054,-1.273,0.0,0.0,0.0,0.0
load_70029~P3,true,100.0,1.781,0.08,0.0,0.0,0.0,0.0,1.781,0.08,0.0,0.0,0.0,0.0
load_70030~WP,true,100.0,22.144,-2.383,0.0,0.0,0.0,0.0,22.144,-2.383,0.0,0.0,0.0,0.0
load_70032~P1,true,100.0,3.85,0.192,0.0,0.0,0.0,0.0,3.85,0.192,0.0,0.0,0.0,0.0
load_70039~P1,true,100.0,26.487,-0.976,0.0,0.0,0.0,0.0,26.487,-0.976,0.0,0.0,0.0,0.0
load_70039~P2,true,100.0,18.682,-1.217,0.0,0.0,0.0,0.0,18.682,-1.217,0.0,0.0,0.0,0.0
load_70039~IN,true,100.0,12.124,3.9849999999999994,0.0,0.0,0.0,0.0,12.124,3.9849999999999994,0.0,0.0,0.0,0.0
load_70041~P1,true,100.0,40.227,12.852,0.0,0.0,0.0,0.0,40.227,12.852,0.0,0.0,0.0,0.0
load_70041~P2,true,100.0,32.442,8.913,0.0,0.0,0.0,0.0,32.442,8.913,0.0,0.0,0.0,0.0
load_70045~P3,true,100.0,35.871,12.963,0.0,0.0,0.0,0.0,35.871,12.963,0.0,0.0,0.0,0.0
load_70045~P2,true,100.0,27.186,8.881,0.0,0.0,0.0,0.0,27.186,8.881,0.0,0.0,0.0,0.0
load_70045~P1,true,100.0,29.735,-2.748,0.0,0.0,0.0,0.0,29.735,-2.748,0.0,0.0,0.0,0.0
load_70047~TS,true,100.0,12.79,4.07,0.0,0.0,0.0,0.0,12.79,4.07,0.0,0.0,0.0,0.0
load_70047~P2,true,100.0,6.515,1.456,0.0,0.0,0.0,0.0,6.515,1.456,0.0,0.0,0.0,0.0
load_70047~P1,true,100.0,6.7299999999999995,0.243,0.0,0.0,0.0,0.0,6.7299999999999995,0.243,0.0,0.0,0.0,0.0
load_70048~TS,true,100.0,19.19,6.309999999999999,0.0,0.0,0.0,0.0,19.19,6.309999999999999,0.0,0.0,0.0,0.0
load_70049~WP,true,100.0,32.959,24.868,0.0,0.0,0.0,0.0,32.959,24.868,0.0,0.0,0.0,0.0
load_70050~IR,true,100.0,3.104,1.049,0.0,0.0,0.0,0.0,3.104,1.049,0.0,0.0,0.0,0.0
load_70050~P2,true,100.0,11.423,1.314,0.0,0.0,0.0,0.0,11.423,1.314,0.0,0.0,0.0,0.0
load_70050~P1,true,100.0,5.448,0.1,0.0,0.0,0.0,0.0,5.448,0.1,0.0,0.0,0.0,0.0
load_70051~WP,true,100.0,13.777000000000001,1.433,0.0,0.0,0.0,0.0,13.777000000000001,1.433,0.0,0.0,0.0,0.0
load_70055~TS,true,100.0,4.21,-0.71,0.0,0.0,0.0,0.0,4.21,-0.71,0.0,0.0,0.0,0.0
load_70057~P1,true,100.0,6.280000000000001,2.319,0.0,0.0,0.0,0.0,6.280000000000001,2.319,0.0,0.0,0.0,0.0
load_70058~NT,true,100.0,-8.013,0.836,0.0,0.0,0.0,0.0,-8.013,0.836,0.0,0.0,0.0,0.0
load_70058~P3,true,100.0,22.39,1.656,0.0,0.0,0.0,0.0,22.39,1.656,0.0,0.0,0.0,0.0
load_70059~P1,true,100.0,32.34,14.763000000000002,0.0,0.0,0.0,0.0,32.34,14.763000000000002,0.0,0.0,0.0,0.0
load_70059~P3,true,100.0,31.919000000000004,12.953000000000001,0.0,0.0,0.0,0.0,31.919000000000004,12.953000000000001,0.0,0.0,0.0,0.0
load_70059~P2,true,100.0,32.042,15.284,0.0,0.0,0.0,0.0,32.042,15.284,0.0,0.0,0.0,0.0
load_70064~P3,true,100.0,12.884,2.723,0.0,0.0,0.0,0.0,12.884,2.723,0.0,0.0,0.0,0.0
load_70064~P1,true,100.0,6.904000000000001,1.334,0.0,0.0,0.0,0.0,6.904000000000001,1.334,0.0,0.0,0.0,0.0
load_70064~P2,true,100.0,7.471,-0.139,0.0,0.0,0.0,0.0,7.471,-0.139,0.0,0.0,0.0,0.0
load_70065~P2,true,100.0,38.252,16.731,0.0,0.0,0.0,0.0,38.252,16.731,0.0,0.0,0.0,0.0
load_70065~P1,true,100.0,41.183,18.874,0.0,0.0,0.0,0.0,41.183,18.874,0.0,0.0,0.0,0.0
load_70065~P3,true,100.0,36.865,15.03,0.0,0.0,0.0,0.0,36.865,15.03,0.0,0.0,0.0,0.0
load_70067~P1,true,100.0,38.018,19.38,0.0,0.0,0.0,0.0,38.018,19.38,0.0,0.0,0.0,0.0
load_70067~P2,true,100.0,37.903,10.346,0.0,0.0,0.0,0.0,37.903,10.346,0.0,0.0,0.0,0.0
load_70068~MU,true,100.0,9.1,2.99,0.0,0.0,0.0,0.0,9.1,2.99,0.0,0.0,0.0,0.0
load_70068~AR,true,100.0,5.73,1.52,0.0,0.0,0.0,0.0,5.73,1.52,0.0,0.0,0.0,0.0
load_70068~RP,true,100.0,6.950000000000001,2.28,0.0,0.0,0.0,0.0,6.950000000000001,2.28,0.0,0.0,0.0,0.0
load_70068~TS,true,100.0,3.74,-0.54,0.0,0.0,0.0,0.0,3.74,-0.54,0.0,0.0,0.0,0.0
load_70073~P3,true,100.0,19.265,2.552,0.0,0.0,0.0,0.0,19.265,2.552,0.0,0.0,0.0,0.0
load_70073~P1,true,100.0,22.169,5.863,0.0,0.0,0.0,0.0,22.169,5.863,0.0,0.0,0.0,0.0
load_70073~P2,true,100.0,25.137999999999998,-1.092,0.0,0.0,0.0,0.0,25.137999999999998,-1.092,0.0,0.0,0.0,0.0
load_70076~P4,true,100.0,0.851,0.29,0.0,0.0,0.0,0.0,0.851,0.29,0.0,0.0,0.0,0.0
load_70081~TS,true,100.0,30.89,8.11,0.0,0.0,0.0,0.0,30.89,8.11,0.0,0.0,0.0,0.0
load_70086~WP,true,100.0,16.563,3.696,0.0,0.0,0.0,0.0,16.563,3.696,0.0,0.0,0.0,0.0
load_70086~TS,true,100.0,0.4,-0.13,0.0,0.0,0.0,0.0,0.4,-0.13,0.0,0.0,0.0,0.0
load_70087~P1,true,100.0,28.248999999999995,7.8469999999999995,0.0,0.0,0.0,0.0,28.248999999999995,7.8469999999999995,0.0,0.0,0.0,0.0
load_70087~P3,true,100.0,27.782,7.670000000000001,0.0,0.0,0.0,0.0,27.782,7.670000000000001,0.0,0.0,0.0,0.0
load_70087~P2,true,100.0,12.705,1.074,0.0,0.0,0.0,0.0,12.705,1.074,0.0,0.0,0.0,0.0
load_70089~P2,true,100.0,8.513,-2.195,0.0,0.0,0.0,0.0,8.513,-2.195,0.0,0.0,0.0,0.0
load_70091~IR,true,100.0,24.226,7.768999999999999,0.0,0.0,0.0,0.0,24.226,7.768999999999999,0.0,0.0,0.0,0.0
load_70092~TS,true,100.0,13.84,4.17,0.0,0.0,0.0,0.0,13.84,4.17,0.0,0.0,0.0,0.0
load_70094~IN,true,100.0,86.981,15.579,0.0,0.0,0.0,0.0,86.981,15.579,0.0,0.0,0.0,0.0
load_70095~IN,true,100.0,18.731,2.625,0.0,0.0,0.0,0.0,18.731,2.625,0.0,0.0,0.0,0.0
load_70097~IN,true,100.0,20.702,22.504,0.0,0.0,0.0,0.0,20.702,22.504,0.0,0.0,0.0,0.0
load_70099~P1,true,100.0,13.496,5.145,0.0,0.0,0.0,0.0,13.496,5.145,0.0,0.0,0.0,0.0
load_70100~P2,true,100.0,44.28,-0.4699999999999999,0.0,0.0,0.0,0.0,44.28,-0.4699999999999999,0.0,0.0,0.0,0.0
load_70100~P1,true,100.0,31.755,6.87,0.0,0.0,0.0,0.0,31.755,6.87,0.0,0.0,0.0,0.0
load_70102~TS,true,100.0,1.97,0.12,0.0,0.0,0.0,0.0,1.97,0.12,0.0,0.0,0.0,0.0
load_70109~IN,true,100.0,17.957,11.0,0.0,0.0,0.0,0.0,17.957,11.0,0.0,0.0,0.0,0.0
load_70112~P3,true,100.0,44.579,18.888,0.0,0.0,0.0,0.0,44.579,18.888,0.0,0.0,0.0,0.0
load_70112~P1,true,100.0,30.497000000000003,5.171,0.0,0.0,0.0,0.0,30.497000000000003,5.171,0.0,0.0,0.0,0.0
load_70112~P2,true,100.0,36.706,16.826,0.0,0.0,0.0,0.0,36.706,16.826,0.0,0.0,0.0,0.0
load_70113~P1,true,100.0,20.129,0.74,0.0,0.0,0.0,0.0,20.129,0.74,0.0,0.0,0.0,0.0
load_70113~P2,true,100.0,15.404000000000002,0.769,0.0,0.0,0.0,0.0,15.404000000000002,0.769,0.0,0.0,0.0,0.0
load_70114~IN,true,100.0,28.769,13.147,0.0,0.0,0.0,0.0,28.769,13.147,0.0,0.0,0.0,0.0
load_70115~IR,true,100.0,14.845,4.879,0.0,0.0,0.0,0.0,14.845,4.879,0.0,0.0,0.0,0.0
load_70117~IR,true,100.0,21.079,6.370000000000001,0.0,0.0,0.0,0.0,21.079,6.370000000000001,0.0,0.0,0.0,0.0
load_70118~MU,true,100.0,1.686,0.554,0.0,0.0,0.0,0.0,1.686,0.554,0.0,0.0,0.0,0.0
load_70124~IR,true,100.0,9.83,-1.118,0.0,0.0,0.0,0.0,9.83,-1.118,0.0,0.0,0.0,0.0
load_70124~P1,true,100.0,11.818,1.38,0.0,0.0,0.0,0.0,11.818,1.38,0.0,0.0,0.0,0.0
load_70126~IN,true,100.0,48.288,33.217,0.0,0.0,0.0,0.0,48.288,33.217,0.0,0.0,0.0,0.0
load_70129~TS,true,100.0,2.458,-1.392,0.0,0.0,0.0,0.0,2.458,-1.392,0.0,0.0,0.0,0.0
load_70130~WP,true,100.0,7.605,-2.612,0.0,0.0,0.0,0.0,7.605,-2.612,0.0,0.0,0.0,0.0
load_70132~AR,true,100.0,10.69,2.02,0.0,0.0,0.0,0.0,10.69,2.02,0.0,0.0,0.0,0.0
load_70134~AR,true,100.0,15.659999999999998,4.52,0.0,0.0,0.0,0.0,15.659999999999998,4.52,0.0,0.0,0.0,0.0
load_70140~GV,true,100.0,2.165,0.711,0.0,0.0,0.0,0.0,2.165,0.711,0.0,0.0,0.0,0.0
load_70140~P1,true,100.0,2.125,0.8500000000000001,0.0,0.0,0.0,0.0,2.125,0.8500000000000001,0.0,0.0,0.0,0.0
load_70141~P2,true,100.0,9.712,-1.474,0.0,0.0,0.0,0.0,9.712,-1.474,0.0,0.0,0.0,0.0
load_70141~P1,true,100.0,33.8,-2.121,0.0,0.0,0.0,0.0,33.8,-2.121,0.0,0.0,0.0,0.0
load_70142~IR,true,100.0,8.313,2.674,0.0,0.0,0.0,0.0,8.313,2.674,0.0,0.0,0.0,0.0
load_70142~P1,true,100.0,31.489,8.854,0.0,0.0,0.0,0.0,31.489,8.854,0.0,0.0,0.0,0.0
load_70143~P3,true,100.0,1.031,0.377,0.0,0.0,0.0,0.0,1.031,0.377,0.0,0.0,0.0,0.0
load_70143~P2,true,100.0,1.683,1.039,0.0,0.0,0.0,0.0,1.683,1.039,0.0,0.0,0.0,0.0
load_70149~P4,true,100.0,48.773,13.327,0.0,0.0,0.0,0.0,48.773,13.327,0.0,0.0,0.0,0.0
load_70149~P5,true,100.0,35.646,2.144,0.0,0.0,0.0,0.0,35.646,2.144,0.0,0.0,0.0,0.0
load_70149~P6,true,100.0,20.131,10.74,0.0,0.0,0.0,0.0,20.131,10.74,0.0,0.0,0.0,0.0
load_70150~TS,true,100.0,9.79,3.05,0.0,0.0,0.0,0.0,9.79,3.05,0.0,0.0,0.0,0.0
load_70151~TS,true,100.0,7.39,2.43,0.0,0.0,0.0,0.0,7.39,2.43,0.0,0.0,0.0,0.0
load_70152~P2,true,100.0,15.738,8.436,0.0,0.0,0.0,0.0,15.738,8.436,0.0,0.0,0.0,0.0
load_70152~P1,true,100.0,8.39,1.446,0.0,0.0,0.0,0.0,8.39,1.446,0.0,0.0,0.0,0.0
load_70153~P1,true,100.0,26.8,8.534,0.0,0.0,0.0,0.0,26.8,8.534,0.0,0.0,0.0,0.0
load_70154~P2,true,100.0,24.26,11.058,0.0,0.0,0.0,0.0,24.26,11.058,0.0,0.0,0.0,0.0
load_70155~P1,true,100.0,6.092,0.524,0.0,0.0,0.0,0.0,6.092,0.524,0.0,0.0,0.0,0.0
load_70156~P3,true,100.0,8.729,5.43,0.0,0.0,0.0,0.0,8.729,5.43,0.0,0.0,0.0,0.0
load_70156~P4,true,100.0,5.725,1.783,0.0,0.0,0.0,0.0,5.725,1.783,0.0,0.0,0.0,0.0
load_70157~IR,true,100.0,7.200000000000001,1.53,0.0,0.0,0.0,0.0,7.200000000000001,1.53,0.0,0.0,0.0,0.0
load_70158~WP,true,100.0,1.513,-3.197,0.0,0.0,0.0,0.0,1.513,-3.197,0.0,0.0,0.0,0.0
load_70160~WP,true,100.0,13.785,0.8130000000000001,0.0,0.0,0.0,0.0,13.785,0.8130000000000001,0.0,0.0,0.0,0.0
load_70161~TS,true,100.0,3.62,0.77,0.0,0.0,0.0,0.0,3.62,0.77,0.0,0.0,0.0,0.0
load_70162~P3,true,100.0,37.43,15.364,0.0,0.0,0.0,0.0,37.43,15.364,0.0,0.0,0.0,0.0
load_70162~P1,true,100.0,38.881,18.114,0.0,0.0,0.0,0.0,38.881,18.114,0.0,0.0,0.0,0.0
load_70162~P2,true,100.0,37.368,9.201,0.0,0.0,0.0,0.0,37.368,9.201,0.0,0.0,0.0,0.0
load_70163~P2,true,100.0,23.083,6.182,0.0,0.0,0.0,0.0,23.083,6.182,0.0,0.0,0.0,0.0
load_70163~P3,true,100.0,25.312999999999995,1.8950000000000002,0.0,0.0,0.0,0.0,25.312999999999995,1.8950000000000002,0.0,0.0,0.0,0.0
load_70163~P1,true,100.0,27.488,3.764,0.0,0.0,0.0,0.0,27.488,3.764,0.0,0.0,0.0,0.0
load_70164~P1,true,100.0,6.563,1.295,0.0,0.0,0.0,0.0,6.563,1.295,0.0,0.0,0.0,0.0
load_70166~P1,true,100.0,46.435,1.529,0.0,0.0,0.0,0.0,46.435,1.529,0.0,0.0,0.0,0.0
load_70167~P2,true,100.0,38.358,0.393,0.0,0.0,0.0,0.0,38.358,0.393,0.0,0.0,0.0,0.0
load_70168~P3,true,100.0,34.396,-4.483,0.0,0.0,0.0,0.0,34.396,-4.483,0.0,0.0,0.0,0.0
load_70169~P1,true,100.0,4.376,1.219,0.0,0.0,0.0,0.0,4.376,1.219,0.0,0.0,0.0,0.0
load_70170~NT,true,100.0,-7.960000000000001,-2.37,0.0,0.0,0.0,0.0,-7.960000000000001,-2.37,0.0,0.0,0.0,0.0
load_70172~IN,true,100.0,9.21,2.348,0.0,0.0,0.0,0.0,9.21,2.348,0.0,0.0,0.0,0.0
load_70174~P2,true,100.0,38.528,16.49,0.0,0.0,0.0,0.0,38.528,16.49,0.0,0.0,0.0,0.0
load_70174~P3,true,100.0,25.328,0.0,0.0,0.0,0.0,0.0,25.328,0.0,0.0,0.0,0.0,0.0
load_70175~P1,true,100.0,30.873,-2.66,0.0,0.0,0.0,0.0,30.873,-2.66,0.0,0.0,0.0,0.0
load_70176~WP,true,100.0,6.299,1.173,0.0,0.0,0.0,0.0,6.299,1.173,0.0,0.0,0.0,0.0
load_70178~TS,true,100.0,1.28,0.13,0.0,0.0,0.0,0.0,1.28,0.13,0.0,0.0,0.0,0.0
load_70178~WP,true,100.0,2.394,-0.552,0.0,0.0,0.0,0.0,2.394,-0.552,0.0,0.0,0.0,0.0
load_70181~WP,true,100.0,8.352,-3.096,0.0,0.0,0.0,0.0,8.352,-3.096,0.0,0.0,0.0,0.0
load_70183~P1,true,100.0,7.727,2.96,0.0,0.0,0.0,0.0,7.727,2.96,0.0,0.0,0.0,0.0
load_70183~GV,true,100.0,2.788,0.835,0.0,0.0,0.0,0.0,2.788,0.835,0.0,0.0,0.0,0.0
load_70184~TS,true,100.0,2.68,0.57,0.0,0.0,0.0,0.0,2.68,0.57,0.0,0.0,0.0,0.0
load_70185~AR,true,100.0,1.15,0.38,0.0,0.0,0.0,0.0,1.15,0.38,0.0,0.0,0.0,0.0
load_70187~P3,true,100.0,1.438,0.355,0.0,0.0,0.0,0.0,1.438,0.355,0.0,0.0,0.0,0.0
load_70187~P2,true,100.0,3.8440000000000003,0.747,0.0,0.0,0.0,0.0,3.8440000000000003,0.747,0.0,0.0,0.0,0.0
load_70187~P1,true,100.0,6.648999999999999,-0.23799999999999996,0.0,0.0,0.0,0.0,6.648999999999999,-0.23799999999999996,0.0,0.0,0.0,0.0
load_70191~TS,true,100.0,8.23,-1.08,0.0,0.0,0.0,0.0,8.23,-1.08,0.0,0.0,0.0,0.0
load_70193~WP,true,100.0,0.693,0.338,0.0,0.0,0.0,0.0,0.693,0.338,0.0,0.0,0.0,0.0
load_70194~TS,true,100.0,20.48,6.7299999999999995,0.0,0.0,0.0,0.0,20.48,6.7299999999999995,0.0,0.0,0.0,0.0
load_70195~NT,true,100.0,-1.6,-0.072,0.0,0.0,0.0,0.0,-1.6,-0.072,0.0,0.0,0.0,0.0
load_70196~P1,true,100.0,4.33,1.652,0.0,0.0,0.0,0.0,4.33,1.652,0.0,0.0,0.0,0.0
load_70198~P1,true,100.0,8.781,0.732,0.0,0.0,0.0,0.0,8.781,0.732,0.0,0.0,0.0,0.0
load_70199~P1,true,100.0,1.214,0.346,0.0,0.0,0.0,0.0,1.214,0.346,0.0,0.0,0.0,0.0
load_70200~P2,true,100.0,34.143,2.55,0.0,0.0,0.0,0.0,34.143,2.55,0.0,0.0,0.0,0.0
load_70200~P3,true,100.0,41.115,19.285,0.0,0.0,0.0,0.0,41.115,19.285,0.0,0.0,0.0,0.0
load_70200~P1,true,100.0,31.942999999999998,13.877,0.0,0.0,0.0,0.0,31.942999999999998,13.877,0.0,0.0,0.0,0.0
load_70201~GW,true,100.0,6.461,2.554,0.0,0.0,0.0,0.0,6.461,2.554,0.0,0.0,0.0,0.0
load_70204~TS,true,100.0,0.79,0.17,0.0,0.0,0.0,0.0,0.79,0.17,0.0,0.0,0.0,0.0
load_70206~P2,true,100.0,38.311,12.464,0.0,0.0,0.0,0.0,38.311,12.464,0.0,0.0,0.0,0.0
load_70206~P1,true,100.0,35.743,1.859,0.0,0.0,0.0,0.0,35.743,1.859,0.0,0.0,0.0,0.0
load_70209~P4,true,100.0,35.478,14.310999999999998,0.0,0.0,0.0,0.0,35.478,14.310999999999998,0.0,0.0,0.0,0.0
load_70209~P3,true,100.0,32.951,9.996,0.0,0.0,0.0,0.0,32.951,9.996,0.0,0.0,0.0,0.0
load_70211~TS,true,100.0,4.12,0.64,0.0,0.0,0.0,0.0,4.12,0.64,0.0,0.0,0.0,0.0
load_70211~IN,true,100.0,17.84,4.848,0.0,0.0,0.0,0.0,17.84,4.848,0.0,0.0,0.0,0.0
load_70212~P2,true,100.0,35.065,5.25,0.0,0.0,0.0,0.0,35.065,5.25,0.0,0.0,0.0,0.0
load_70212~P1,true,100.0,33.655,3.885,0.0,0.0,0.0,0.0,33.655,3.885,0.0,0.0,0.0,0.0
load_70212~P3,true,100.0,31.656000000000002,4.362,0.0,0.0,0.0,0.0,31.656000000000002,4.362,0.0,0.0,0.0,0.0
load_70213~IN,true,100.0,17.84,4.826,0.0,0.0,0.0,0.0,17.84,4.826,0.0,0.0,0.0,0.0
load_70215~P1,true,100.0,31.202,6.206,0.0,0.0,0.0,0.0,31.202,6.206,0.0,0.0,0.0,0.0
load_70215~P2,true,100.0,38.97,11.21,0.0,0.0,0.0,0.0,38.97,11.21,0.0,0.0,0.0,0.0
load_70216~P1,true,100.0,48.666,-0.9990000000000001,0.0,0.0,0.0,0.0,48.666,-0.9990000000000001,0.0,0.0,0.0,0.0
load_70217~P3,true,100.0,19.175,6.555,0.0,0.0,0.0,0.0,19.175,6.555,0.0,0.0,0.0,0.0
load_70217~P2,true,100.0,29.012,11.789,0.0,0.0,0.0,0.0,29.012,11.789,0.0,0.0,0.0,0.0
load_70218~IN,true,100.0,14.282,6.277000000000001,0.0,0.0,0.0,0.0,14.282,6.277000000000001,0.0,0.0,0.0,0.0
load_70219~IN,true,100.0,44.0,14.400000000000002,0.0,0.0,0.0,0.0,44.0,14.400000000000002,0.0,0.0,0.0,0.0
load_70220~WP,true,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
load_70221~TS,true,100.0,0.63,-0.21,0.0,0.0,0.0,0.0,0.63,-0.21,0.0,0.0,0.0,0.0
load_70222~TS,true,100.0,2.44,-4.39,0.0,0.0,0.0,0.0,2.44,-4.39,0.0,0.0,0.0,0.0
load_70228~P2,true,100.0,10.372,5.662,0.0,0.0,0.0,0.0,10.372,5.662,0.0,0.0,0.0,0.0
load_70228~P1,true,100.0,1.978,1.303,0.0,0.0,0.0,0.0,1.978,1.303,0.0,0.0,0.0,0.0
load_70229~TS,true,100.0,4.61,1.39,0.0,0.0,0.0,0.0,4.61,1.39,0.0,0.0,0.0,0.0
load_70233~P1,true,100.0,17.972,0.42899999999999994,0.0,0.0,0.0,0.0,17.972,0.42899999999999994,0.0,0.0,0.0,0.0
load_70233~P2,true,100.0,18.206,6.399000000000001,0.0,0.0,0.0,0.0,18.206,6.399000000000001,0.0,0.0,0.0,0.0
load_70235~WP,true,100.0,2.817,0.704,0.0,0.0,0.0,0.0,2.817,0.704,0.0,0.0,0.0,0.0
load_70236~WP,true,100.0,15.155,0.271,0.0,0.0,0.0,0.0,15.155,0.271,0.0,0.0,0.0,0.0
load_70237~P1,true,100.0,14.393,3.4639999999999995,0.0,0.0,0.0,0.0,14.393,3.4639999999999995,0.0,0.0,0.0,0.0
load_70239~P2,true,100.0,27.852,8.091,0.0,0.0,0.0,0.0,27.852,8.091,0.0,0.0,0.0,0.0
load_70239~P3,true,100.0,31.652,9.608,0.0,0.0,0.0,0.0,31.652,9.608,0.0,0.0,0.0,0.0
load_70240~P1,true,100.0,13.544999999999998,-0.676,0.0,0.0,0.0,0.0,13.544999999999998,-0.676,0.0,0.0,0.0,0.0
load_70241~P1,true,100.0,37.184,6.436,0.0,0.0,0.0,0.0,37.184,6.436,0.0,0.0,0.0,0.0
load_70241~P2,true,100.0,13.782,1.27,0.0,0.0,0.0,0.0,13.782,1.27,0.0,0.0,0.0,0.0
load_70242~P2,true,100.0,38.51,-4.056,0.0,0.0,0.0,0.0,38.51,-4.056,0.0,0.0,0.0,0.0
load_70242~P1,true,100.0,38.164,15.664,0.0,0.0,0.0,0.0,38.164,15.664,0.0,0.0,0.0,0.0
load_70243~TS,true,100.0,3.32,1.09,0.0,0.0,0.0,0.0,3.32,1.09,0.0,0.0,0.0,0.0
load_70244~P2,true,100.0,31.034,15.227000000000002,0.0,0.0,0.0,0.0,31.034,15.227000000000002,0.0,0.0,0.0,0.0
load_70244~P3,true,100.0,44.472,26.661,0.0,0.0,0.0,0.0,44.472,26.661,0.0,0.0,0.0,0.0
load_70245~TS,true,100.0,9.03,1.42,0.0,0.0,0.0,0.0,9.03,1.42,0.0,0.0,0.0,0.0
load_70246~P2,true,100.0,15.741,6.802,0.0,0.0,0.0,0.0,15.741,6.802,0.0,0.0,0.0,0.0
load_70248~TS,true,100.0,5.66,1.86,0.0,0.0,0.0,0.0,5.66,1.86,0.0,0.0,0.0,0.0
load_70250~WP,true,100.0,1.6650000000000003,0.286,0.0,0.0,0.0,0.0,1.6650000000000003,0.286,0.0,0.0,0.0,0.0
load_70251~P1,true,100.0,28.692,-4.175,0.0,0.0,0.0,0.0,28.692,-4.175,0.0,0.0,0.0,0.0
load_70252~P2,true,100.0,42.857,-3.833,0.0,0.0,0.0,0.0,42.857,-3.833,0.0,0.0,0.0,0.0
load_70257~P1,true,100.0,1.484,0.877,0.0,0.0,0.0,0.0,1.484,0.877,0.0,0.0,0.0,0.0
load_70258~P2,true,100.0,2.348,1.029,0.0,0.0,0.0,0.0,2.348,1.029,0.0,0.0,0.0,0.0
load_70259~P1,true,100.0,29.157,10.436,0.0,0.0,0.0,0.0,29.157,10.436,0.0,0.0,0.0,0.0
load_70259~P2,true,100.0,33.185,8.954,0.0,0.0,0.0,0.0,33.185,8.954,0.0,0.0,0.0,0.0
load_70261~P1,true,100.0,42.59,18.432,0.0,0.0,0.0,0.0,42.59,18.432,0.0,0.0,0.0,0.0
load_70261~P2,true,100.0,25.345000000000002,5.757,0.0,0.0,0.0,0.0,25.345000000000002,5.757,0.0,0.0,0.0,0.0
load_70263~P1,true,100.0,9.481,3.128,0.0,0.0,0.0,0.0,9.481,3.128,0.0,0.0,0.0,0.0
load_70263~P3,true,100.0,28.575,10.845,0.0,0.0,0.0,0.0,28.575,10.845,0.0,0.0,0.0,0.0
load_70263~P2,true,100.0,34.041,13.534000000000002,0.0,0.0,0.0,0.0,34.041,13.534000000000002,0.0,0.0,0.0,0.0
load_70266~P3,true,100.0,37.849,-0.909,0.0,0.0,0.0,0.0,37.849,-0.909,0.0,0.0,0.0,0.0
load_70266~P4,true,100.0,33.055,10.247,0.0,0.0,0.0,0.0,33.055,10.247,0.0,0.0,0.0,0.0
load_70268~GV,true,100.0,18.045,5.931,0.0,0.0,0.0,0.0,18.045,5.931,0.0,0.0,0.0,0.0
load_70269~P1,true,100.0,22.876,6.567,0.0,0.0,0.0,0.0,22.876,6.567,0.0,0.0,0.0,0.0
load_70269~P2,true,100.0,34.28,3.887,0.0,0.0,0.0,0.0,34.28,3.887,0.0,0.0,0.0,0.0
load_70270~WP,true,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
load_70271~AR,true,100.0,3.06,1.0,0.0,0.0,0.0,0.0,3.06,1.0,0.0,0.0,0.0,0.0
load_70275~WP,true,100.0,2.878,-1.541,0.0,0.0,0.0,0.0,2.878,-1.541,0.0,0.0,0.0,0.0
load_70275~TS,true,100.0,2.36,-0.02,0.0,0.0,0.0,0.0,2.36,-0.02,0.0,0.0,0.0,0.0
load_70276~P1,true,100.0,35.612,13.873,0.0,0.0,0.0,0.0,35.612,13.873,0.0,0.0,0.0,0.0
load_70277~P2,true,100.0,37.974,16.424,0.0,0.0,0.0,0.0,37.974,16.424,0.0,0.0,0.0,0.0
